Time (ms),X,Y,Z
60396,-7678,2008,118
60476,-9762,2499,-465
60556,-10231,2566,-1335
60636,-8178,2622,-1664
60716,-6964,2896,-1903
60796,-7329,3195,-2347
60875,-8900,3735,-2674
60955,-11271,3859,-2502
61035,-12241,3149,-1884
61115,-10456,2408,-1203
61195,-8214,1925,-527
61275,-7400,1752,-126
61355,-7404,1858,-153
61435,-8584,2455,-797
61515,-10006,2827,-1584
61595,-9183,2582,-1977
61675,-7288,2605,-2032
61755,-7010,2880,-2245
61835,-8273,3162,-2507
61915,-9861,3472,-2382
61995,-11463,3241,-2007
62155,-10990,2561,-1550
62235,-8412,2040,-979
62315,-7074,1933,-439
62395,-7175,2029,-137
62475,-7743,2235,-226
62555,-9588,2571,-720
62635,-9979,2420,-1249
62715,-7616,2230,-1504
62795,-6105,2645,-1726
62875,-6809,3035,-2120
62955,-8862,3242,-2619
63035,-11109,3578,-2810
63115,-11567,3146,-2249
63195,-9458,2167,-1373
63275,-7040,1745,-572
63355,-6340,1719,-164
63435,-6978,1860,-239
63515,-8343,2259,-692
63595,-10064,2488,-1339
63675,-9347,2321,-1811
63755,-6783,2312,-1929
63835,-6126,2453,-2001
63915,-7408,2604,-2154
63995,-9329,2948,-2516
64075,-11275,2997,-2650
64155,-11209,2379,-2039
64235,-8881,1827,-1198
64315,-7147,1859,-516
64395,-7150,2114,-275
64475,-7655,2224,-521
64555,-8710,2523,-1062
64635,-9885,2653,-1674
64715,-8597,2398,-2130
64795,-6408,2416,-2095
64875,-6378,2613,-2181
64955,-7816,2807,-2614
65035,-9698,3238,-2901
65115,-11533,3175,-2617
65195,-11483,2471,-1920
65275,-9137,1904,-1194
65355,-7386,1835,-591
65435,-7372,2162,-420
65515,-7502,2272,-563
65595,-8494,2605,-1074
65675,-9605,2760,-1764
65755,-8355,2542,-2103
65835,-6859,2876,-2142
65915,-7186,3219,-2356
65995,-8039,3431,-2619
66075,-9572,3658,-2528
66155,-11389,3242,-2118
66235,-11143,2306,-1577
66315,-8970,1621,-983
66395,-7368,1567,-552
66475,-7184,1926,-505
66555,-7457,2281,-636
