Time (ms),X,Y,Z
57355,-7081,214,593
57435,-5742,289,377
57515,-6373,367,464
57595,-8768,532,427
57675,-10678,984,26
57755,-10502,1050,-41
57835,-8772,714,-81
57915,-6360,821,-407
57995,-5312,1017,-543
58075,-6224,997,-631
58155,-8186,962,-749
58235,-10484,1304,-710
58315,-11197,1259,-155
58395,-9737,922,156
58475,-7151,1063,-168
58555,-5407,1155,-499
58635,-6140,1078,-508
58715,-8258,1017,-342
58795,-10671,1279,0
58875,-11037,1683,-105
58955,-9192,1418,-444
59035,-6752,1133,-525
59115,-4914,1256,-589
59195,-5842,1339,-439
59275,-8187,1267,-634
59355,-10084,1071,-427
59435,-10754,1005,-176
59515,-9855,957,-238
59595,-7719,1071,-182
59675,-5962,1176,-258
59755,-6296,1003,-123
59835,-8024,777,221
59915,-9990,834,502
59995,-10130,1040,10
60075,-9042,922,-536
60155,-7476,859,-807
60235,-5773,1060,-933
60315,-6131,1128,-711
60395,-7537,1134,-778
60475,-9234,1214,-835
60555,-10307,1217,-810
60635,-10047,996,-483
60715,-8560,979,-159
60794,-6372,1098,-281
60874,-5761,983,-202
61039,-9101,796,321
61114,-9673,1090,-109
61194,-9692,946,-420
61274,-9043,504,-582
61354,-6854,664,-812
61434,-5892,849,-620
61514,-6605,902,-394
61594,-8005,807,-374
61674,-9367,1215,-757
61754,-10053,1285,-407
61834,-9732,977,149
61914,-8268,1047,34
61994,-6825,985,14
62074,-6528,811,98
62154,-7346,696,163
62234,-9213,779,235
62314,-9913,783,-29
62394,-9197,487,-485
62474,-8104,349,-860
62554,-6800,370,-1010
62634,-6413,371,-764
62714,-6797,584,-726
62794,-8333,684,-896
62874,-10040,680,-1095
62954,-10196,413,-692
63034,-9372,59,298
63114,-8083,81,742
63194,-6824,210,617
63274,-6630,262,354
63434,-7291,389,9
63514,-9580,670,-41
63594,-10810,1006,-320
63674,-9855,702,-246
63754,-8154,432,105
63834,-6072,698,-64
63914,-5570,840,-126
63994,-6489,1085,-292
64074,-8677,1319,-727
64154,-10560,1437,-1392
64234,-10396,1236,-1343
64314,-9166,1005,-748
64394,-7440,1060,-573
64474,-6345,1043,-500
64554,-6407,813,-381
64634,-7579,679,-282
64714,-9817,993,-237
64794,-10109,1071,-369
64874,-8666,843,-422
64954,-7147,1001,-507
65034,-6046,1143,-571
65114,-6037,1209,-439
65194,-7040,1283,-574
65274,-9847,1719,-962
65354,-10585,2417,-1706
65434,-9972,1864,-1191
65514,-9276,982,-370
65594,-7389,989,-636
65674,-6749,1018,-546
65754,-7116,810,-206
65834,-8866,678,217
65914,-9828,976,124
65994,-9670,1182,-482
66074,-8589,912,-620
66154,-6403,948,-641
66234,-6024,1417,-950
