Time (ms),X,Y,Z
49916,7184,2223,-793
49996,7715,2053,-904
50077,8373,1913,-1058
50156,8654,2011,-1463
50236,8537,2278,-1891
50316,8389,2591,-2210
50396,8422,3206,-2896
50476,9770,3758,-3413
50556,10740,3716,-3261
50636,11260,3663,-2781
50716,11614,3313,-1976
50796,10285,2595,-977
50876,8231,2235,-375
50956,6217,1972,165
51036,7222,2106,-474
51116,9116,2544,-1600
51196,10256,2091,-2373
51276,9575,1539,-2819
51356,8301,2024,-3155
51436,7587,2498,-3354
51516,7639,2642,-3157
51596,8960,2854,-2484
51676,10337,3175,-1479
51756,10739,3495,-430
51836,10389,3730,290
51916,9210,3840,506
51996,7908,3959,292
52076,7003,3981,-39
52156,6213,3854,-415
52236,5956,3360,-1223
52316,6810,2523,-2257
52396,8258,1493,-3363
52476,9019,807,-4032
52556,9032,718,-3917
52636,8628,1112,-3675
52716,8090,1662,-3392
52796,7950,1885,-2953
52876,7936,1946,-2363
52956,7861,2291,-1739
53036,8185,2921,-1072
53116,8541,3582,-436
53196,8783,4326,-72
53276,9639,4937,149
53356,8933,4692,93
53436,7814,4186,-149
53516,6848,3711,-398
53596,6337,3302,-677
53676,6851,2872,-1140
53756,7936,2381,-1800
53836,9048,2015,-2535
53916,9865,1665,-2920
53996,9435,1579,-2946
54076,8270,1889,-2915
54156,7445,2110,-2705
54236,7162,2299,-2427
54316,7739,2489,-2050
54396,9494,2698,-1883
54476,10415,2718,-2027
54556,10742,2710,-2120
54636,10578,2527,-2018
54716,8956,2126,-1740
54796,7073,1965,-1541
54876,5665,2018,-1347
54956,5487,2384,-1290
55036,6813,2862,-1477
55116,8610,3094,-2051
55196,9576,2723,-2285
55276,9368,2192,-2180
55356,8452,2346,-2310
55436,7751,2725,-2388
55516,7638,2859,-2664
55595,8396,2913,-2946
55676,9416,2801,-2822
55755,9866,2732,-2627
55835,10102,2759,-1610
55915,8334,2604,-1259
55995,7116,2777,-1113
56075,6292,2798,-1018
56155,6215,2790,-1179
56235,7144,2710,-1409
56315,8209,2612,-1985
56395,9124,2456,-2459
56475,9277,2187,-2595
56555,8401,2198,-2777
56635,7676,2493,-2794
56715,7569,2716,-2785
56795,8578,2829,-2721
56875,10039,2685,-2571
56955,11463,2610,-2305
57035,11905,2429,-1916
57115,10455,1807,-1581
57195,8361,1227,-1314
57275,6667,760,-873
57355,6304,773,-249
57435,8065,1573,263
57515,11695,3449,323
57595,13123,4955,-408
57675,10015,5530,-1732
57755,6448,6635,-3032
57835,6296,8388,-3869
57915,8932,9735,-4635
57995,14277,10132,-5120
58075,17043,8192,-3485
58155,13465,4486,-51
58235,9269,188,3515
