Time (ms),X,Y,Z
40239,3768,2108,-6691
40319,3956,2842,-7088
40398,5204,3902,-7419
40478,6188,4695,-7232
40558,5289,3869,-7204
40638,3888,2374,-7243
40718,2236,559,-7141
40798,979,-1637,-7094
40878,742,-3063,-7148
40958,922,-3804,-7498
41038,1391,-3911,-7807
41118,1865,-3508,-7651
41198,2069,-3150,-7374
41278,2148,-2914,-7467
41358,2235,-2625,-7519
41438,2285,-2721,-7432
41518,2214,-3098,-7588
41598,2215,-2967,-7541
41678,2344,-2462,-7442
41758,2463,-1893,-7652
41839,2622,-1363,-7691
41918,2866,-1005,-7393
41998,3134,-198,-6946
42078,3438,1169,-6780
42158,3896,2755,-7258
42238,4613,4279,-7721
42318,5904,4819,-6946
42398,6745,3662,-5747
42478,6446,1620,-5334
42558,5939,-219,-5363
42638,6010,-352,-5060
42798,5940,320,-4608
42958,5266,-88,-4683
43038,5209,716,-4590
43118,4781,2142,-4051
43198,3873,4403,-3860
43278,1930,6038,-5248
43358,-334,6579,-7116
43438,-1193,6259,-7799
43518,-1304,5777,-7802
43598,-2013,5048,-7239
43678,-2139,3573,-7490
43758,-1233,3892,-8605
43838,-614,5066,-8468
43918,-846,5058,-7977
43998,-1193,4457,-7560
44078,-125,5013,-7195
44158,-1002,6844,-8596
44238,-1966,8347,-9215
44318,2827,7220,-6524
44398,2731,2920,-3186
44478,-97,1701,-3960
44558,1419,5342,-7386
44638,2288,7321,-8634
44718,3095,6494,-7696
44798,3684,4323,-5585
44878,3601,2108,-4131
44958,2256,921,-4264
45038,-79,291,-5573
45118,-2210,399,-7062
45198,-2103,704,-7228
45278,-687,847,-7066
45358,136,1912,-7238
45438,571,2990,-7216
45518,1013,3296,-7572
45598,1689,3755,-7508
45678,1953,3772,-7248
45758,1812,3302,-7374
45838,1780,3536,-7424
45918,2072,3866,-7388
45998,2311,3739,-7183
46078,2243,3944,-6712
46158,2254,4339,-6501
46237,2319,4779,-6479
46317,2409,5292,-6341
46397,2468,5616,-6165
46477,2573,5810,-5691
46557,2741,6011,-5188
46637,3058,6251,-5030
46717,3249,6447,-4572
46797,3090,6633,-4119
46877,2888,6848,-4130
46958,2521,6743,-3982
47037,2682,7138,-4049
47117,3526,7732,-4405
47197,3937,7403,-4494
47277,3847,6874,-4399
47357,3472,6473,-4714
47437,2853,6176,-4937
47517,2470,5849,-4759
47597,2496,5535,-4565
47677,2662,5473,-4450
47757,2757,5641,-4754
47837,2963,6009,-5007
47917,3264,6301,-4997
47997,3422,6471,-4984
48077,3436,6601,-4688
48157,3340,6440,-4208
