Time (ms),X,Y,Z
43677,-8916,3107,1537
43757,-7787,2262,2001
43837,-7039,1552,2278
43917,-6852,1144,2211
43997,-8643,1679,1872
44077,-10384,2834,911
44157,-9240,3151,96
44237,-6837,2658,143
44317,-6160,2471,395
44397,-7441,2964,350
44557,-9507,3655,398
44637,-10241,4148,437
44717,-9873,4003,669
44797,-8822,3260,1136
44877,-7436,2470,1558
44957,-6841,1751,2020
45037,-6743,1296,2270
45117,-8669,1452,2283
45197,-10541,2301,1462
45277,-9758,2680,549
45357,-7676,2490,406
45437,-6483,2734,509
45517,-6738,3036,464
45677,-7779,3151,280
45757,-9417,3717,220
45837,-10386,4092,585
45917,-9958,3541,1259
45997,-8623,2746,1667
46077,-7531,1965,1968
46157,-6577,1294,2220
46237,-6799,1314,2200
46317,-9011,2220,1381
46397,-10333,3026,110
46477,-8892,3086,-516
46557,-6708,2901,-356
46717,-6399,2994,-52
46797,-7382,3063,-88
46877,-8617,2967,-37
46957,-9791,3443,191
47037,-10159,3828,520
47117,-9229,3503,853
47197,-7779,2959,1085
47277,-7043,2108,1304
47357,-6231,1480,1364
47437,-7064,1349,1374
47517,-9981,2202,1029
47597,-10512,2796,723
47677,-8318,2450,495
47837,-6381,2399,184
47917,-6272,2521,184
47997,-7672,2663,235
48077,-9308,2738,447
48157,-9874,3114,588
48237,-9694,3324,833
48317,-8696,2910,1187
48397,-7240,2323,1394
48477,-6698,1683,1670
48556,-7171,1333,2012
48637,-9364,1606,2360
48716,-10746,2535,1549
48876,-9545,2687,479
48956,-7406,2203,313
49036,-6161,2395,287
49116,-6537,2579,181
49196,-7711,2630,165
49276,-9582,3150,277
49356,-10531,3750,637
49436,-9556,3475,1138
49516,-7966,2732,1312
49596,-7096,2019,1529
49676,-6939,1472,1784
49756,-7685,1380,1733
49916,-9219,1969,1341
49996,-9662,2799,715
50076,-8246,3006,244
50156,-6578,2855,169
50236,-6654,2990,143
50316,-7749,3104,-117
50396,-9411,3371,77
50476,-10084,3913,689
50556,-9630,3782,1137
50636,-8735,3063,1465
50716,-7430,2327,1626
50796,-6829,1625,1719
50956,-7002,1195,1711
51036,-8901,1319,1809
51116,-10342,2085,1412
51196,-9177,2682,560
51276,-7055,2636,283
51356,-6466,2734,341
51436,-7268,3036,86
51516,-8385,3185,-7
51596,-9606,3647,86
51676,-10278,3931,343
51756,-9524,3415,847
51836,-7917,2755,1150
51916,-7201,1996,1514
52076,-6996,1359,1837
52156,-8096,1439,1646
52236,-9847,2594,422
52316,-9758,3483,-738
52396,-7599,3231,-930
52476,-5422,2858,-532
52556,-5757,2794,-193
52636,-7654,3013,-376
52716,-9795,3593,-428
52796,-10554,4358,-153
52876,-9729,4383,308
52956,-8431,3762,728
53116,-7296,3037,1070
53196,-6673,2195,1212
53276,-6365,1666,1337
53356,-8331,1530,1345
53436,-10426,2150,657
53516,-9840,2652,140
53596,-7757,2349,70
53676,-6248,2361,165
53756,-6517,2571,64
53836,-7838,2746,-213
53916,-9761,3562,-207
53996,-10862,4267,454
54156,-10232,3776,1206
54236,-8512,2924,1463
54316,-7257,2194,1745
54396,-6740,1614,2022
54475,-6918,1403,2185
54556,-9186,1749,2005
54635,-10594,2295,1443
54715,-9039,2447,669
54795,-6982,2432,231
54875,-6697,2835,172
54955,-7607,3194,-95
55036,-7962,3062,-49
55195,-8759,3479,177
55275,-9840,4084,411
55355,-9661,3571,862
55435,-8510,2572,1166
55515,-7700,1748,1453
55595,-6955,1158,1569
55675,-7001,1217,1248
55755,-9251,1995,996
55835,-10206,2888,640
55915,-8551,3116,277
55995,-6857,3052,330
56075,-6630,3218,337
56235,-7524,3304,-112
56315,-8803,3498,-517
56395,-9971,4126,-391
56475,-10277,4240,137
56555,-9352,3533,828
56635,-8041,2734,1355
56715,-7217,1943,1763
56795,-6653,1394,1910
56875,-7756,1292,1689
56955,-9757,2176,1133
57035,-10066,3074,627
57115,-8409,3024,220
57275,-6884,3077,-175
57355,-7010,3349,-428
57435,-7846,3331,-580
57515,-9201,3511,-121
57595,-10208,4235,801
57675,-10012,4180,1462
57755,-8802,3240,1796
57835,-7623,2435,2046
57915,-6928,1794,2239
57995,-6202,1411,2047
58075,-7760,1360,1556
58155,-10365,2292,516
58315,-10520,3248,-412
58395,-8433,3096,-692
58475,-6579,2803,-652
58555,-6458,2786,-565
58635,-6957,2855,-695
58715,-7522,3297,-679
58795,-9340,4998,-586
58875,-11426,7054,-22
58955,-11673,8320,805
59035,-10217,8237,1404
